user_id,user_type,user_age_group,geographic_region,is_quebec_resident
USER_3115,Free,35-44,Toronto,FALSE
USER_3130,Premium,18-24,New York City,FALSE
USER_3208,Premium,25-34,Vancouver,FALSE
USER_3226,Premium,45+,New York City,FALSE
USER_3276,Premium,35-44,Los Angeles,FALSE
USER_3296,Free,25-34,Los Angeles,FALSE
USER_3332,Free,45+,New York City,FALSE
USER_3349,Free,25-34,London,FALSE
USER_3361,Premium,45+,London,FALSE
USER_3369,Premium,18-24,Montreal,TRUE
USER_3404,Premium,35-44,New York City,FALSE
USER_3434,Premium,18-24,Montreal,TRUE
USER_3437,Premium,35-44,Montreal,TRUE
USER_3505,Free,18-24,Los Angeles,FALSE
USER_3513,Free,35-44,London,FALSE
USER_3549,Free,35-44,London,FALSE
USER_3550,Free,18-24,Vancouver,FALSE
USER_3568,Premium,45+,New York City,FALSE
USER_3600,Free,35-44,London,FALSE
USER_3606,Free,35-44,Vancouver,FALSE
USER_3638,Premium,25-34,Vancouver,FALSE
USER_3665,Premium,45+,New York City,FALSE
USER_3680,Free,18-24,New York City,FALSE
USER_3681,Free,45+,Toronto,FALSE
USER_3691,Premium,35-44,Montreal,TRUE
USER_3693,Premium,25-34,Toronto,FALSE
USER_3695,Free,35-44,Toronto,FALSE
USER_3702,Free,18-24,New York City,FALSE
USER_3713,Premium,25-34,New York City,FALSE
USER_3745,Premium,18-24,New York City,FALSE
USER_3784,Premium,25-34,London,FALSE
USER_3798,Premium,45+,Montreal,TRUE
USER_3801,Free,18-24,Vancouver,FALSE
USER_3808,Free,25-34,New York City,FALSE
USER_3830,Free,25-34,London,FALSE
USER_3905,Free,18-24,Vancouver,FALSE
USER_3938,Premium,35-44,Toronto,FALSE
USER_3950,Free,25-34,Montreal,TRUE
USER_3959,Free,45+,Vancouver,FALSE
USER_4009,Free,25-34,Toronto,FALSE
USER_4011,Premium,25-34,Los Angeles,FALSE
USER_4013,Free,45+,Montreal,TRUE
USER_4028,Premium,18-24,Toronto,FALSE
USER_4066,Premium,25-34,Los Angeles,FALSE
USER_4091,Premium,25-34,Vancouver,FALSE
USER_4094,Premium,25-34,Vancouver,FALSE
USER_4097,Premium,35-44,New York City,FALSE
USER_4136,Premium,45+,Toronto,FALSE
USER_4160,Free,25-34,New York City,FALSE
USER_4169,Free,25-34,Vancouver,FALSE
USER_4192,Premium,25-34,London,FALSE
USER_4229,Free,25-34,Los Angeles,FALSE
USER_4262,Free,45+,Vancouver,FALSE
USER_4267,Free,45+,New York City,FALSE
USER_4285,Free,18-24,Vancouver,FALSE
USER_4288,Premium,45+,London,FALSE
USER_4305,Premium,18-24,Vancouver,FALSE
USER_4310,Free,25-34,Toronto,FALSE
USER_4372,Premium,35-44,Montreal,TRUE
USER_4374,Premium,18-24,London,FALSE
USER_4385,Free,35-44,Toronto,FALSE
USER_4399,Free,25-34,London,FALSE
USER_4455,Premium,18-24,London,FALSE
USER_4468,Premium,45+,Vancouver,FALSE
USER_4470,Free,18-24,London,FALSE
USER_4474,Premium,25-34,Montreal,TRUE
USER_4475,Free,25-34,New York City,FALSE
USER_4483,Free,18-24,Montreal,TRUE
USER_4544,Premium,25-34,London,FALSE
USER_4556,Premium,18-24,Los Angeles,FALSE
USER_4639,Free,18-24,New York City,FALSE
USER_4651,Free,18-24,Vancouver,FALSE
USER_4667,Premium,18-24,Los Angeles,FALSE
USER_4668,Free,18-24,Los Angeles,FALSE
USER_4684,Free,35-44,Los Angeles,FALSE
USER_4728,Free,18-24,Montreal,TRUE
USER_4817,Premium,18-24,Toronto,FALSE
USER_4848,Premium,45+,New York City,FALSE
USER_4865,Premium,35-44,New York City,FALSE
USER_4881,Free,18-24,London,FALSE
USER_4908,Free,35-44,Montreal,TRUE
USER_4923,Free,35-44,Montreal,TRUE
USER_4964,Premium,18-24,Toronto,FALSE
USER_4993,Free,18-24,Vancouver,FALSE
USER_4996,Free,18-24,Toronto,FALSE
